% fringe_data_nov02.txt
%
% Reformated but otherwise unadjusted version of Margie Weiler's
% 19 November 2002 fringe model parameters.  This is based on
% the September 2002 fringe data except Margie has added amplitude
% and phase values for previously "bad" channels.
%
% Last updated: Scott Hannon, 20 November 2002
%
% ID  LMID M  ind   freq     amplitude      phase        period        beta
%---- ---- -- --- -------- ------------- ------------- ------------- ---------
  268 2110 11   7  726.545 4.6328017e-02 7.0772625e+02 8.5100000e-01 9.200e-05
  269 2109 11   6  726.847 5.7000000e-02 7.0773096e+02 8.5100000e-01 9.200e-05
  270 2108 11   5  727.148 6.1000000e-02 7.0772096e+02 8.5100000e-01 9.200e-05
  271 2107 11   4  727.450 5.8000000e-02 7.0771096e+02 8.5100000e-01 9.200e-05
  272 2106 11   3  727.752 6.4000000e-02 7.0772096e+02 8.5100000e-01 9.200e-05
  273 2105 11   2  728.055 5.3000000e-02 7.0772096e+02 8.5100000e-01 9.200e-05
  274 2104 11   1  728.357 5.8000000e-02 7.0768096e+02 8.5100000e-01 9.200e-05
  275 2103 10 167  727.973 1.5000000e-02 8.2173977e+02 8.7100000e-01 8.000e-05
  276 2102 10 166  728.276 1.2000000e-02 8.2186977e+02 8.7100000e-01 8.000e-05
  277 2101 10 165  728.578 1.5867440e-02 8.2148206e+02 8.7100000e-01 8.000e-05
  278 2100 10 164  728.881 1.3083179e-02 8.2176544e+02 8.7100000e-01 8.000e-05
  279 2099 10 163  729.184 1.7000000e-02 8.2178977e+02 8.7100000e-01 8.000e-05
  280 2098 10 162  729.487 1.1000000e-02 8.2185977e+02 8.7100000e-01 8.000e-05
  281 2097 10 161  729.791 1.5109172e-02 8.2168589e+02 8.7100000e-01 8.000e-05
  282 2096 10 160  730.095 1.5087930e-02 8.2178092e+02 8.7100000e-01 8.000e-05
  283 2095 10 159  730.399 1.5033116e-02 8.2186614e+02 8.7100000e-01 8.000e-05
  284 2094 10 158  730.703 1.5256971e-02 8.2188077e+02 8.7100000e-01 8.000e-05
  285 2093 10 157  731.008 1.4534249e-02 8.2085625e+02 8.7100000e-01 8.000e-05
  286 2092 10 156  731.313 1.2663621e-02 8.2087230e+02 8.7100000e-01 8.000e-05
  287 2091 10 155  731.618 1.0924551e-02 8.2094094e+02 8.7100000e-01 8.000e-05
  288 2090 10 154  731.923 1.0462276e-02 8.2085036e+02 8.7100000e-01 8.000e-05
  289 2089 10 153  732.229 1.0000000e-02 8.2075977e+02 8.7100000e-01 8.000e-05
  290 2088 10 152  732.534 2.0563063e-02 8.2099510e+02 8.7100000e-01 8.000e-05
  291 2087 10 151  732.840 1.6069250e-02 8.2097319e+02 8.7100000e-01 8.000e-05
  292 2086 10 150  733.147 1.1575437e-02 8.2095128e+02 8.7100000e-01 8.000e-05
  293 2085 10 149  733.453 7.0000000e-03 8.2090977e+02 8.7100000e-01 8.000e-05
  294 2084 10 148  733.760 1.9116289e-02 8.2097002e+02 8.7100000e-01 8.000e-05
  295 2083 10 147  734.067 1.6000000e-02 8.2097977e+02 8.7100000e-01 8.000e-05
  296 2082 10 146  734.375 1.2269500e-02 8.2098173e+02 8.7100000e-01 8.000e-05
  297 2081 10 145  734.682 2.5364604e-02 8.2107656e+02 8.7100000e-01 8.000e-05
  298 2080 10 144  734.990 2.3477851e-02 8.2109883e+02 8.7100000e-01 8.000e-05
  299 2079 10 143  735.298 2.0979781e-02 8.2111766e+02 8.7100000e-01 8.000e-05
  300 2078 10 142  735.607 2.1764233e-02 8.2112294e+02 8.7100000e-01 8.000e-05
  301 2077 10 141  735.915 2.2257083e-02 8.2110323e+02 8.7100000e-01 8.000e-05
  302 2076 10 140  736.224 2.3509394e-02 8.2110533e+02 8.7100000e-01 8.000e-05
  303 2075 10 139  736.533 2.5516184e-02 8.2116118e+02 8.7100000e-01 8.000e-05
  304 2074 10 138  736.843 2.5570462e-02 8.2113641e+02 8.7100000e-01 8.000e-05
  305 2073 10 137  737.152 2.6232260e-02 8.2117243e+02 8.7100000e-01 8.000e-05
  306 2072 10 136  737.462 2.3965299e-02 8.2118866e+02 8.7100000e-01 8.000e-05
  307 2071 10 135  737.772 2.2000000e-02 8.2129977e+02 8.7100000e-01 8.000e-05
  308 2070 10 134  738.083 2.1804046e-02 8.2120072e+02 8.7100000e-01 8.000e-05
  309 2069 10 133  738.393 1.9597792e-02 8.2121486e+02 8.7100000e-01 8.000e-05
  310 2068 10 132  738.704 1.8965824e-02 8.2131009e+02 8.7100000e-01 8.000e-05
  311 2067 10 131  739.016 1.5629962e-02 8.2125377e+02 8.7100000e-01 8.000e-05
  312 2066 10 130  739.327 1.4197978e-02 8.2126187e+02 8.7100000e-01 8.000e-05
  313 2065 10 129  739.639 1.4515843e-02 8.2130907e+02 8.7100000e-01 8.000e-05
  314 2064 10 128  739.951 1.7779474e-02 8.2137658e+02 8.7100000e-01 8.000e-05
  315 2063 10 127  740.263 2.1399050e-02 8.2139098e+02 8.7100000e-01 8.000e-05
  316 2062 10 126  740.576 2.1795651e-02 8.2145134e+02 8.7100000e-01 8.000e-05
  317 2061 10 125  740.888 2.1062274e-02 8.2149545e+02 8.7100000e-01 8.000e-05
  318 2060 10 124  741.201 1.8750350e-02 8.2152490e+02 8.7100000e-01 8.000e-05
  319 2059 10 123  741.515 1.6970506e-02 8.2150739e+02 8.7100000e-01 8.000e-05
  320 2058 10 122  741.828 1.6496902e-02 8.2152502e+02 8.7100000e-01 8.000e-05
  321 2057 10 121  742.142 2.5801687e-02 8.2154092e+02 8.7100000e-01 8.000e-05
  322 2056 10 120  742.456 1.6854148e-02 8.2158149e+02 8.7100000e-01 8.000e-05
  323 2055 10 119  742.770 1.6991964e-02 8.2161084e+02 8.7100000e-01 8.000e-05
  324 2054 10 118  743.085 1.6411772e-02 8.2162483e+02 8.7100000e-01 8.000e-05
  325 2053 10 117  743.400 1.5831579e-02 8.2163883e+02 8.7100000e-01 8.000e-05
  326 2052 10 116  743.715 1.6161628e-02 8.2165186e+02 8.7100000e-01 8.000e-05
  327 2051 10 115  744.030 1.6130590e-02 8.2165069e+02 8.7100000e-01 8.000e-05
  328 2050 10 114  744.346 1.6042295e-02 8.2167045e+02 8.7100000e-01 8.000e-05
  329 2049 10 113  744.662 1.4079986e-02 8.2166008e+02 8.7100000e-01 8.000e-05
  330 2048 10 112  744.978 1.2584066e-02 8.2167438e+02 8.7100000e-01 8.000e-05
  331 2047 10 111  745.295 1.1922028e-02 8.2168607e+02 8.7100000e-01 8.000e-05
  332 2046 10 110  745.611 1.2496954e-02 8.2171266e+02 8.7100000e-01 8.000e-05
  333 2045 10 109  745.928 1.3797494e-02 8.2171573e+02 8.7100000e-01 8.000e-05
  334 2044 10 108  746.246 1.5264643e-02 8.2170042e+02 8.7100000e-01 8.000e-05
  335 2043 10 107  746.563 1.6327858e-02 8.2169126e+02 8.7100000e-01 8.000e-05
  336 2042 10 106  746.881 1.7653812e-02 8.2165383e+02 8.7100000e-01 8.000e-05
  337 2041 10 105  747.199 1.7215492e-02 8.2165940e+02 8.7100000e-01 8.000e-05
  338 2040 10 104  747.517 1.7689957e-02 8.2170020e+02 8.7100000e-01 8.000e-05
  339 2039 10 103  747.836 1.5432130e-02 8.2171084e+02 8.7100000e-01 8.000e-05
  340 2038 10 102  748.155 1.5664837e-02 8.2173529e+02 8.7100000e-01 8.000e-05
  341 2037 10 101  748.474 1.5999492e-02 8.2171644e+02 8.7100000e-01 8.000e-05
  342 2036 10 100  748.793 1.7357916e-02 8.2172909e+02 8.7100000e-01 8.000e-05
  343 2035 10  99  749.113 1.7823660e-02 8.2172635e+02 8.7100000e-01 8.000e-05
  344 2034 10  98  749.433 1.5077071e-02 8.2173758e+02 8.7100000e-01 8.000e-05
  345 2033 10  97  749.753 1.2614061e-02 8.2175607e+02 8.7100000e-01 8.000e-05
  346 2032 10  96  750.073 1.3489785e-02 8.2177928e+02 8.7100000e-01 8.000e-05
  347 2031 10  95  750.394 1.4365508e-02 8.2180249e+02 8.7100000e-01 8.000e-05
  348 2030 10  94  750.715 1.8356615e-02 8.2180894e+02 8.7100000e-01 8.000e-05
  349 2029 10  93  751.036 1.8892722e-02 8.2182394e+02 8.7100000e-01 8.000e-05
  350 2028 10  92  751.358 1.5640166e-02 8.2184232e+02 8.7100000e-01 8.000e-05
  351 2027 10  91  751.680 1.2387610e-02 8.2186070e+02 8.7100000e-01 8.000e-05
  352 2026 10  90  752.002 1.1776749e-02 8.2185862e+02 8.7100000e-01 8.000e-05
  353 2025 10  89  752.324 1.2348509e-02 8.2187967e+02 8.7100000e-01 8.000e-05
  354 2024 10  88  752.647 1.2935446e-02 8.2173195e+02 8.7100000e-01 8.000e-05
  355 2023 10  87  752.970 1.2191024e-02 8.2197045e+02 8.7100000e-01 8.000e-05
  356 2022 10  86  753.293 1.1061739e-02 8.2204622e+02 8.7100000e-01 8.000e-05
  357 2021 10  85  753.616 1.0393458e-02 8.2206546e+02 8.7100000e-01 8.000e-05
  358 2020 10  84  753.940 1.1437236e-02 8.2186144e+02 8.7100000e-01 8.000e-05
  359 2019 10  83  754.264 1.3650565e-02 8.2208892e+02 8.7100000e-01 8.000e-05
  360 2018 10  82  754.588 1.7461572e-02 8.2212014e+02 8.7100000e-01 8.000e-05
  361 2017 10  81  754.913 2.0103927e-02 8.2194185e+02 8.7100000e-01 8.000e-05
  362 2016 10  80  755.237 2.2553145e-02 8.2214809e+02 8.7100000e-01 8.000e-05
  363 2015 10  79  755.562 1.3879590e-02 8.2208592e+02 8.7100000e-01 8.000e-05
  364 2014 10  78  755.888 8.1119690e-03 8.2195308e+02 8.7100000e-01 8.000e-05
  365 2013 10  77  756.213 5.6447960e-03 8.2206454e+02 8.7100000e-01 8.000e-05
  366 2012 10  76  756.539 2.5506651e-02 8.2215348e+02 8.7100000e-01 8.000e-05
  367 2011 10  75  756.865 2.3443212e-02 8.2214602e+02 8.7100000e-01 8.000e-05
  368 2010 10  74  757.192 6.7180580e-03 8.2214686e+02 8.7100000e-01 8.000e-05
  369 2009 10  73  757.519 1.8486227e-02 8.2213735e+02 8.7100000e-01 8.000e-05
  370 2008 10  72  757.846 1.4707279e-02 8.2213214e+02 8.7100000e-01 8.000e-05
  371 2007 10  71  758.173 1.0522495e-02 8.2214531e+02 8.7100000e-01 8.000e-05
  372 2006 10  70  758.500 1.1784811e-02 8.2214377e+02 8.7100000e-01 8.000e-05
  373 2005 10  69  758.828 1.4080510e-02 8.2212737e+02 8.7100000e-01 8.000e-05
  374 2004 10  68  759.156 1.8500466e-02 8.2212096e+02 8.7100000e-01 8.000e-05
  375 2003 10  67  759.485 8.0609250e-03 8.2221421e+02 8.7100000e-01 8.000e-05
  376 2002 10  66  759.813 2.0381291e-02 8.2210646e+02 8.7100000e-01 8.000e-05
  377 2001 10  65  760.142 1.8356178e-02 8.2212744e+02 8.7100000e-01 8.000e-05
  378 2000 10  64  760.472 8.7358500e-03 8.2241694e+02 8.7100000e-01 8.000e-05
  379 1999 10  63  760.801 1.6681799e-02 8.2208387e+02 8.7100000e-01 8.000e-05
  380 1998 10  62  761.131 1.0000000e-02 8.2210977e+02 8.7100000e-01 8.000e-05
  381 1997 10  61  761.461 7.1997990e-03 8.2212770e+02 8.7100000e-01 8.000e-05
  382 1996 10  60  761.791 4.3995970e-03 8.2214562e+02 8.7100000e-01 8.000e-05
  383 1995 10  59  762.122 7.6061990e-03 8.2216413e+02 8.7100000e-01 8.000e-05
  384 1994 10  58  762.453 6.7380090e-03 8.2211422e+02 8.7100000e-01 8.000e-05
  385 1993 10  57  762.784 8.6396140e-03 8.2211855e+02 8.7100000e-01 8.000e-05
  386 1992 10  56  763.115 6.8636880e-03 8.2168486e+02 8.7100000e-01 8.000e-05
  387 1991 10  55  763.447 7.3141870e-03 8.2168373e+02 8.7100000e-01 8.000e-05
  388 1990 10  54  763.779 6.0612190e-03 8.2168586e+02 8.7100000e-01 8.000e-05
  389 1989 10  53  764.111 4.3496450e-03 8.2168785e+02 8.7100000e-01 8.000e-05
  390 1988 10  52  764.444 3.6108220e-03 8.2169001e+02 8.7100000e-01 8.000e-05
  391 1987 10  51  764.777 4.4481470e-03 8.2166131e+02 8.7100000e-01 8.000e-05
  392 1986 10  50  765.110 5.2854730e-03 8.2163262e+02 8.7100000e-01 8.000e-05
  393 1985 10  49  765.443 7.1267720e-03 8.2163365e+02 8.7100000e-01 8.000e-05
  394 1984 10  48  765.777 8.0481810e-03 8.2167180e+02 8.7100000e-01 8.000e-05
  395 1983 10  47  766.111 5.7360660e-03 8.2127244e+02 8.7100000e-01 8.000e-05
  396 1982 10  46  766.445 7.8104260e-03 8.2175000e+02 8.7100000e-01 8.000e-05
  397 1981 10  45  766.780 8.5736920e-03 8.2143342e+02 8.7100000e-01 8.000e-05
  398 1980 10  44  767.115 1.1786846e-02 8.2142160e+02 8.7100000e-01 8.000e-05
  399 1979 10  43  767.450 1.5000000e-02 8.2140977e+02 8.7100000e-01 8.000e-05
  400 1978 10  42  767.786 1.0963294e-02 8.2168236e+02 8.7100000e-01 8.000e-05
  401 1977 10  41  768.121 9.2797900e-03 8.2172347e+02 8.7100000e-01 8.000e-05
  402 1976 10  40  768.457 1.4639895e-02 8.2160162e+02 8.7100000e-01 8.000e-05
  403 1975 10  39  768.794 2.0000000e-02 8.2147977e+02 8.7100000e-01 8.000e-05
  404 1974 10  38  769.130 1.2693512e-02 8.2147527e+02 8.7100000e-01 8.000e-05
  405 1973 10  37  769.467 2.4310086e-02 8.2153934e+02 8.7100000e-01 8.000e-05
  406 1972 10  36  769.804 1.8352058e-02 8.2155026e+02 8.7100000e-01 8.000e-05
  407 1971 10  35  770.141 1.2711130e-02 8.2155056e+02 8.7100000e-01 8.000e-05
  408 1970 10  34  770.479 3.1468008e-02 8.2155273e+02 8.7100000e-01 8.000e-05
  409 1969 10  33  770.817 3.2264377e-02 8.2154485e+02 8.7100000e-01 8.000e-05
  410 1968 10  32  771.156 2.5318325e-02 8.2164285e+02 8.7100000e-01 8.000e-05
  411 1967 10  31  771.494 2.8000000e-02 8.2161977e+02 8.7100000e-01 8.000e-05
  412 1966 10  30  771.833 3.1475024e-02 8.2162658e+02 8.7100000e-01 8.000e-05
  413 1965 10  29  772.172 3.4950048e-02 8.2163339e+02 8.7100000e-01 8.000e-05
  414 1964 10  28  772.512 3.8425071e-02 8.2164021e+02 8.7100000e-01 8.000e-05
  415 1963 10  27  772.851 4.1900095e-02 8.2164702e+02 8.7100000e-01 8.000e-05
  416 1962 10  26  773.191 3.4282163e-02 8.2169381e+02 8.7100000e-01 8.000e-05
  417 1961 10  25  773.532 3.7929087e-02 8.2179103e+02 8.7100000e-01 8.000e-05
  418 1960 10  24  773.872 4.2857644e-02 8.2180462e+02 8.7100000e-01 8.000e-05
  419 1959 10  23  774.213 4.2896924e-02 8.2180527e+02 8.7100000e-01 8.000e-05
  420 1958 10  22  774.554 4.2790576e-02 8.2179215e+02 8.7100000e-01 8.000e-05
  421 1957 10  21  774.896 4.1534291e-02 8.2189081e+02 8.7100000e-01 8.000e-05
  422 1956 10  20  775.238 4.1896911e-02 8.2177509e+02 8.7100000e-01 8.000e-05
  423 1955 10  19  775.580 3.5198191e-02 8.2181738e+02 8.7100000e-01 8.000e-05
  424 1954 10  18  775.922 4.5117164e-02 8.2188685e+02 8.7100000e-01 8.000e-05
  425 1953 10  17  776.265 3.7000000e-02 8.2188977e+02 8.7100000e-01 8.000e-05
  426 1952 10  16  776.608 3.7000000e-02 8.2190977e+02 8.7100000e-01 8.000e-05
  427 1951 10  15  776.951 5.2077431e-02 8.2187001e+02 8.7100000e-01 8.000e-05
  428 1950 10  14  777.295 4.3317964e-02 8.2187119e+02 8.7100000e-01 8.000e-05
  429 1949 10  13  777.638 3.4558497e-02 8.2187237e+02 8.7100000e-01 8.000e-05
  430 1948 10  12  777.983 3.2535648e-02 8.2194840e+02 8.7100000e-01 8.000e-05
  431 1947 10  11  778.327 4.3478416e-02 8.2197243e+02 8.7100000e-01 8.000e-05
  432 1946 10  10  778.672 2.9595371e-02 8.2198501e+02 8.7100000e-01 8.000e-05
  433 1945 10   9  779.017 3.8000000e-02 8.2202977e+02 8.7100000e-01 8.000e-05
  434 1944 10   8  779.362 4.0531423e-02 8.2202267e+02 8.7100000e-01 8.000e-05
  435 1943 10   7  779.708 4.5033932e-02 8.2205235e+02 8.7100000e-01 8.000e-05
  436 1942 10   6  780.054 3.4311772e-02 8.2204453e+02 8.7100000e-01 8.000e-05
  437 1941 10   5  780.400 4.0368076e-02 8.2205827e+02 8.7100000e-01 8.000e-05
  438 1940 10   4  780.746 4.9583983e-02 8.2214748e+02 8.7100000e-01 8.000e-05
  439 1939 10   3  781.093 3.3601864e-02 8.2213627e+02 8.7100000e-01 8.000e-05
  440 1938 10   2  781.440 3.0000000e-02 8.2215977e+02 8.7100000e-01 8.000e-05
  441 1937 10   1  781.788 3.1159414e-02 8.2213812e+02 8.7100000e-01 8.000e-05
  442 1936 9  167  789.167 7.6989450e-03 8.2166238e+02 8.7100000e-01 8.000e-05
  443 1935 9  166  789.521 7.6989450e-03 8.2166590e+02 8.7100000e-01 8.000e-05
  444 1934 9  165  789.875 7.6989450e-03 8.2170583e+02 8.7100000e-01 8.000e-05
  445 1933 9  164  790.229 7.6989450e-03 8.2150358e+02 8.7100000e-01 8.000e-05
  446 1932 9  163  790.584 9.4459730e-03 8.2158197e+02 8.7100000e-01 8.000e-05
  447 1931 9  162  790.939 9.4459730e-03 8.2154467e+02 8.7100000e-01 8.000e-05
  448 1930 9  161  791.294 1.0216322e-02 8.2151950e+02 8.7100000e-01 8.000e-05
  449 1929 9  160  791.649 1.0216322e-02 8.2089119e+02 8.7100000e-01 8.000e-05
  450 1928 9  159  792.005 1.0216322e-02 8.2150917e+02 8.7100000e-01 8.000e-05
  451 1927 9  158  792.361 8.8462670e-03 8.2099431e+02 8.7100000e-01 8.000e-05
  452 1926 9  157  792.718 1.0269002e-02 8.2169645e+02 8.7100000e-01 8.000e-05
  453 1925 9  156  793.074 1.0614662e-02 8.2151143e+02 8.7100000e-01 8.000e-05
  454 1924 9  155  793.431 4.3094000e-03 8.2120517e+02 8.7100000e-01 8.000e-05
  455 1923 9  154  793.789 1.1964920e-02 8.2150874e+02 8.7100000e-01 8.000e-05
  456 1922 9  153  794.146 1.1512834e-02 8.2151156e+02 8.7100000e-01 8.000e-05
  457 1921 9  152  794.504 1.0234284e-02 8.2150637e+02 8.7100000e-01 8.000e-05
  458 1920 9  151  794.863 1.6033316e-02 8.2150573e+02 8.7100000e-01 8.000e-05
  459 1919 9  150  795.221 1.3962352e-02 8.2151115e+02 8.7100000e-01 8.000e-05
  460 1918 9  149  795.580 1.2708710e-02 8.2125346e+02 8.7100000e-01 8.000e-05
  461 1917 9  148  795.939 8.2717660e-03 8.2113708e+02 8.7100000e-01 8.000e-05
  462 1916 9  147  796.299 9.0868730e-03 8.2111997e+02 8.7100000e-01 8.000e-05
  463 1915 9  146  796.659 9.6570990e-03 8.2084032e+02 8.7100000e-01 8.000e-05
  464 1914 9  145  797.019 1.2105368e-02 8.2072561e+02 8.7100000e-01 8.000e-05
  465 1913 9  144  797.379 1.3926818e-02 8.2066708e+02 8.7100000e-01 8.000e-05
  466 1912 9  143  797.740 1.4210317e-02 8.2081217e+02 8.7100000e-01 8.000e-05
  467 1911 9  142  798.101 1.3204448e-02 8.2080735e+02 8.7100000e-01 8.000e-05
  468 1910 9  141  798.462 1.6363353e-02 8.2084462e+02 8.7100000e-01 8.000e-05
  469 1909 9  140  798.824 1.9522258e-02 8.2088190e+02 8.7100000e-01 8.000e-05
  470 1908 9  139  799.186 1.8869130e-02 8.2087858e+02 8.7100000e-01 8.000e-05
  471 1907 9  138  799.548 1.8799286e-02 8.2088503e+02 8.7100000e-01 8.000e-05
  472 1906 9  137  799.911 1.9468844e-02 8.2093243e+02 8.7100000e-01 8.000e-05
  473 1905 9  136  800.274 2.1003135e-02 8.2086373e+02 8.7100000e-01 8.000e-05
  474 1904 9  135  800.637 2.1285941e-02 8.2082888e+02 8.7100000e-01 8.000e-05
  475 1903 9  134  801.001 3.2002054e-02 8.2094693e+02 8.7100000e-01 8.000e-05
  476 1902 9  133  801.365 1.9197313e-02 8.2091851e+02 8.7100000e-01 8.000e-05
  477 1901 9  132  801.729 1.9231482e-02 8.2084276e+02 8.7100000e-01 8.000e-05
  478 1900 9  131  802.094 3.1468008e-02 8.2099263e+02 8.7100000e-01 8.000e-05
  479 1899 9  130  802.458 2.4297137e-02 8.2101035e+02 8.7100000e-01 8.000e-05
  480 1898 9  129  802.824 2.3050269e-02 8.2102156e+02 8.7100000e-01 8.000e-05
  481 1897 9  128  803.189 3.1605634e-02 8.2103483e+02 8.7100000e-01 8.000e-05
  482 1896 9  127  803.555 3.5061644e-02 8.2102917e+02 8.7100000e-01 8.000e-05
  483 1895 9  126  803.921 3.3259352e-02 8.2110482e+02 8.7100000e-01 8.000e-05
  484 1894 9  125  804.287 2.9478902e-02 8.2114949e+02 8.7100000e-01 8.000e-05
  485 1893 9  124  804.654 3.9790339e-02 8.2118434e+02 8.7100000e-01 8.000e-05
  486 1892 9  123  805.021 3.2535712e-02 8.2119595e+02 8.7100000e-01 8.000e-05
  487 1891 9  122  805.389 3.7393421e-02 8.2123624e+02 8.7100000e-01 8.000e-05
  488 1890 9  121  805.756 4.2251129e-02 8.2127653e+02 8.7100000e-01 8.000e-05
  489 1889 9  120  806.124 3.7497870e-02 8.2128990e+02 8.7100000e-01 8.000e-05
  490 1888 9  119  806.493 3.9494452e-02 8.2132975e+02 8.7100000e-01 8.000e-05
  491 1887 9  118  806.861 3.9143080e-02 8.2136939e+02 8.7100000e-01 8.000e-05
  492 1886 9  117  807.230 3.9085730e-02 8.2138316e+02 8.7100000e-01 8.000e-05
  493 1885 9  116  807.600 4.0494269e-02 8.2147477e+02 8.7100000e-01 8.000e-05
  494 1884 9  115  807.969 3.8693256e-02 8.2145004e+02 8.7100000e-01 8.000e-05
  495 1883 9  114  808.339 3.8262263e-02 8.2146534e+02 8.7100000e-01 8.000e-05
  496 1882 9  113  808.709 3.6930763e-02 8.2147690e+02 8.7100000e-01 8.000e-05
  497 1881 9  112  809.080 3.6930763e-02 8.2145966e+02 8.7100000e-01 8.000e-05
  498 1880 9  111  809.451 3.6734539e-02 8.2150113e+02 8.7100000e-01 8.000e-05
  499 1879 9  110  809.822 3.8394121e-02 8.2151779e+02 8.7100000e-01 8.000e-05
  500 1878 9  109  810.194 3.6607969e-02 8.2155381e+02 8.7100000e-01 8.000e-05
  501 1877 9  108  810.566 4.3303215e-02 8.2155655e+02 8.7100000e-01 8.000e-05
  502 1876 9  107  810.938 2.8000000e-02 8.2163977e+02 8.7100000e-01 8.000e-05
  503 1875 9  106  811.310 4.3159048e-02 8.2173334e+02 8.7100000e-01 8.000e-05
  504 1874 9  105  811.683 3.6083538e-02 8.2169025e+02 8.7100000e-01 8.000e-05
  505 1873 9  104  812.057 4.9984814e-02 8.2175065e+02 8.7100000e-01 8.000e-05
  506 1872 9  103  812.430 4.0981979e-02 8.2174320e+02 8.7100000e-01 8.000e-05
  507 1871 9  102  812.804 3.9990990e-02 8.2178148e+02 8.7100000e-01 8.000e-05
  508 1870 9  101  813.178 3.9000000e-02 8.2181977e+02 8.7100000e-01 8.000e-05
  509 1869 9  100  813.553 4.0142389e-02 8.2183615e+02 8.7100000e-01 8.000e-05
  510 1868 9   99  813.927 4.1717048e-02 8.2179773e+02 8.7100000e-01 8.000e-05
  511 1867 9   98  814.303 4.2777362e-02 8.2186196e+02 8.7100000e-01 8.000e-05
  512 1866 9   97  814.678 2.8639909e-02 8.2189992e+02 8.7100000e-01 8.000e-05
  513 1865 9   96  815.054 4.8018874e-02 8.2191259e+02 8.7100000e-01 8.000e-05
  514 1864 9   95  815.430 2.9092875e-02 8.2193686e+02 8.7100000e-01 8.000e-05
  515 1863 9   94  815.806 2.7685044e-02 8.2205839e+02 8.7100000e-01 8.000e-05
  516 1862 9   93  816.183 3.8111038e-02 8.2087517e+02 8.7100000e-01 8.000e-05
  517 1861 9   92  816.560 2.9862646e-02 8.2087135e+02 8.7100000e-01 8.000e-05
  518 1860 9   91  816.938 4.0000000e-02 8.2095977e+02 8.7100000e-01 8.000e-05
  519 1859 9   90  817.316 4.9757676e-02 8.2101094e+02 8.7100000e-01 8.000e-05
  520 1858 9   89  817.694 4.2952689e-02 8.2102291e+02 8.7100000e-01 8.000e-05
  521 1857 9   88  818.072 4.5000000e-02 8.2103977e+02 8.7100000e-01 8.000e-05
  522 1856 9   87  818.451 4.3470541e-02 8.2103845e+02 8.7100000e-01 8.000e-05
  523 1855 9   86  818.830 5.0028449e-02 8.2104805e+02 8.7100000e-01 8.000e-05
  524 1854 9   85  819.210 3.4843752e-02 8.2105956e+02 8.7100000e-01 8.000e-05
  525 1853 9   84  819.589 4.1431313e-02 8.2110527e+02 8.7100000e-01 8.000e-05
  526 1852 9   83  819.970 4.8018874e-02 8.2115097e+02 8.7100000e-01 8.000e-05
  527 1851 9   82  820.350 2.9785154e-02 8.2116824e+02 8.7100000e-01 8.000e-05
  528 1850 9   81  820.731 4.1000000e-02 8.2121977e+02 8.7100000e-01 8.000e-05
  529 1849 9   80  821.112 4.6826376e-02 8.2119575e+02 8.7100000e-01 8.000e-05
  530 1848 9   79  821.493 3.8103417e-02 8.2121029e+02 8.7100000e-01 8.000e-05
  531 1847 9   78  821.875 3.6571452e-02 8.2123095e+02 8.7100000e-01 8.000e-05
  532 1846 9   77  822.257 3.5039487e-02 8.2125160e+02 8.7100000e-01 8.000e-05
  533 1845 9   76  822.640 4.3000000e-02 8.2132977e+02 8.7100000e-01 8.000e-05
  534 1844 9   75  823.023 4.2777362e-02 8.2128354e+02 8.7100000e-01 8.000e-05
  535 1843 9   74  823.406 3.5564752e-02 8.2134999e+02 8.7100000e-01 8.000e-05
  536 1842 9   73  823.789 3.9579430e-02 8.2141234e+02 8.7100000e-01 8.000e-05
  537 1841 9   72  824.173 4.2518787e-02 8.2142216e+02 8.7100000e-01 8.000e-05
  538 1840 9   71  824.557 4.5458144e-02 8.2143199e+02 8.7100000e-01 8.000e-05
  539 1839 9   70  824.942 4.2000000e-02 8.2157977e+02 8.7100000e-01 8.000e-05
  540 1838 9   69  825.327 3.3907026e-02 8.2143824e+02 8.7100000e-01 8.000e-05
  541 1837 9   68  825.712 3.3494678e-02 8.2155230e+02 8.7100000e-01 8.000e-05
  542 1836 9   67  826.097 3.6455328e-02 8.2147749e+02 8.7100000e-01 8.000e-05
  543 1835 9   66  826.483 3.7437300e-02 8.2150623e+02 8.7100000e-01 8.000e-05
  544 1834 9   65  826.869 3.8259609e-02 8.2153061e+02 8.7100000e-01 8.000e-05
  545 1833 9   64  827.256 3.6892342e-02 8.2153696e+02 8.7100000e-01 8.000e-05
  546 1832 9   63  827.643 2.8000000e-02 8.2162977e+02 8.7100000e-01 8.000e-05
  547 1831 9   62  828.030 2.9170404e-02 8.2160822e+02 8.7100000e-01 8.000e-05
  548 1830 9   61  828.418 2.3335023e-02 8.2160687e+02 8.7100000e-01 8.000e-05
  549 1829 9   60  828.806 1.6556659e-02 8.2162259e+02 8.7100000e-01 8.000e-05
  550 1828 9   59  829.194 1.3921575e-02 8.2164424e+02 8.7100000e-01 8.000e-05
  551 1827 9   58  829.582 1.1604592e-02 8.2163546e+02 8.7100000e-01 8.000e-05
  552 1826 9   57  829.971 1.1215326e-02 8.2170828e+02 8.7100000e-01 8.000e-05
  553 1825 9   56  830.361 1.0614318e-02 8.2174074e+02 8.7100000e-01 8.000e-05
  554 1824 9   55  830.750 1.2719940e-02 8.2180120e+02 8.7100000e-01 8.000e-05
